

-- Schedd: bird-htc-sched13.desy.de : <131.169.223.41:9618?... @ 05/11/21 20:14:54
 ID      OWNER          HELD_SINCE  HOLD_REASON

Total for query: 0 jobs; 0 completed, 0 removed, 0 idle, 0 running, 0 held, 0 suspended 
Total for anstein: 0 jobs; 0 completed, 0 removed, 0 idle, 0 running, 0 held, 0 suspended 
Total for all users: 4320 jobs; 0 completed, 2 removed, 3023 idle, 1003 running, 292 held, 0 suspended



-- Schedd: bird-htc-sched14.desy.de : <131.169.223.42:9618?... @ 05/11/21 20:14:54
 ID           OWNER          HELD_SINCE  HOLD_REASON
20343691.2450 anstein         5/11 19:11 Memory usage too high (> 3 x requested-memory)
20343691.7761 anstein         5/11 19:52 Error from slot2_22@batch1060.desy.de: STARTER at 131.169.160.160 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7761.out: (errno 27) File too large
20343691.7767 anstein         5/11 19:55 Error from slot2_16@bird830.desy.de: STARTER at 131.169.164.30 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7767.out: (errno 27) File too large
20343691.7768 anstein         5/11 19:52 Error from slot2_12@bird526.desy.de: STARTER at 131.169.77.8 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7768.out: (errno 27) File too large
20343691.7770 anstein         5/11 19:52 Error from slot2_9@bird070.desy.de: STARTER at 131.169.77.130 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7770.out: (errno 27) File too large
20343691.7771 anstein         5/11 19:52 Error from slot2_11@bird529.desy.de: STARTER at 131.169.77.11 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7771.out: (errno 27) File too large
20343691.7775 anstein         5/11 19:57 Error from slot2_3@bird635.desy.de: STARTER at 131.169.77.155 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7775.out: (errno 27) File too large
20343691.7776 anstein         5/11 19:56 Error from slot2_11@bird584.desy.de: STARTER at 131.169.77.66 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7776.out: (errno 27) File too large
20343691.7784 anstein         5/11 19:55 Error from slot2_7@bird583.desy.de: STARTER at 131.169.77.65 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7784.out: (errno 27) File too large
20343691.7787 anstein         5/11 19:53 Error from slot2_15@bird766.desy.de: STARTER at 131.169.77.212 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7787.out: (errno 27) File too large
20343691.7788 anstein         5/11 19:52 Error from slot2_5@bird768.desy.de: STARTER at 131.169.77.214 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7788.out: (errno 27) File too large
20343691.7793 anstein         5/11 19:52 Error from slot2_10@bird070.desy.de: STARTER at 131.169.77.130 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7793.out: (errno 27) File too large
20343691.7795 anstein         5/11 19:52 Error from slot2_37@batch1060.desy.de: STARTER at 131.169.160.160 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7795.out: (errno 27) File too large
20343691.7796 anstein         5/11 19:55 Error from slot2_13@bird583.desy.de: STARTER at 131.169.77.65 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7796.out: (errno 27) File too large
20343691.7797 anstein         5/11 19:52 Error from slot2_17@bird766.desy.de: STARTER at 131.169.77.212 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7797.out: (errno 27) File too large
20343691.7798 anstein         5/11 19:52 Error from slot2_17@bird768.desy.de: STARTER at 131.169.77.214 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7798.out: (errno 27) File too large
20343691.7807 anstein         5/11 19:57 Error from slot2_9@bird563.desy.de: STARTER at 131.169.77.45 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7807.out: (errno 27) File too large
20343691.7809 anstein         5/11 20:03 Error from slot2_8@bird803.desy.de: STARTER at 131.169.164.3 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7809.out: (errno 27) File too large
20343691.7811 anstein         5/11 19:52 Error from slot2_12@bird534.desy.de: STARTER at 131.169.77.16 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7811.out: (errno 27) File too large
20343691.7819 anstein         5/11 19:52 Error from slot2_1@bird549.desy.de: STARTER at 131.169.77.31 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7819.out: (errno 27) File too large
20343691.7822 anstein         5/11 19:52 Error from slot2_1@bird526.desy.de: STARTER at 131.169.77.8 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7822.out: (errno 27) File too large
20343691.7826 anstein         5/11 19:58 Error from slot2_13@bird575.desy.de: STARTER at 131.169.77.57 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7826.out: (errno 27) File too large
20343691.7828 anstein         5/11 19:53 Error from slot2_5@bird550.desy.de: STARTER at 131.169.77.32 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7828.out: (errno 27) File too large
20343691.7834 anstein         5/11 19:54 Error from slot2_1@bird538.desy.de: STARTER at 131.169.77.20 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7834.out: (errno 27) File too large
20343691.7838 anstein         5/11 20:06 Error from slot2_12@bird537.desy.de: STARTER at 131.169.77.19 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7838.out: (errno 27) File too large
20343691.7845 anstein         5/11 19:55 Error from slot2_2@bird634.desy.de: STARTER at 131.169.77.154 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7845.out: (errno 27) File too large
20343691.7850 anstein         5/11 19:52 Error from slot2_5@bird569.desy.de: STARTER at 131.169.77.51 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7850.out: (errno 27) File too large
20343691.7851 anstein         5/11 19:52 Error from slot2_8@bird536.desy.de: STARTER at 131.169.77.18 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7851.out: (errno 27) File too large
20343691.7857 anstein         5/11 19:52 Error from slot2_3@bird542.desy.de: STARTER at 131.169.77.24 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7857.out: (errno 27) File too large
20343691.7859 anstein         5/11 19:52 Error from slot2_4@bird773.desy.de: STARTER at 131.169.77.219 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7859.out: (errno 27) File too large
20343691.7860 anstein         5/11 19:53 Error from slot2_1@bird761.desy.de: STARTER at 131.169.77.207 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7860.out: (errno 27) File too large
20343691.7861 anstein         5/11 19:58 Error from slot2_3@bird547.desy.de: STARTER at 131.169.77.29 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7861.out: (errno 27) File too large
20343691.7865 anstein         5/11 19:52 Error from slot2_4@bird567.desy.de: STARTER at 131.169.77.49 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7865.out: (errno 27) File too large
20343691.7874 anstein         5/11 19:52 Error from slot2_9@bird536.desy.de: STARTER at 131.169.77.18 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7874.out: (errno 27) File too large
20343691.7875 anstein         5/11 19:57 Error from slot2_5@bird634.desy.de: STARTER at 131.169.77.154 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7875.out: (errno 27) File too large
20343691.7879 anstein         5/11 19:54 Error from slot2_5@bird542.desy.de: STARTER at 131.169.77.24 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7879.out: (errno 27) File too large
20343691.7880 anstein         5/11 19:53 Error from slot2_3@bird761.desy.de: STARTER at 131.169.77.207 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7880.out: (errno 27) File too large
20343691.7881 anstein         5/11 19:58 Error from slot2_6@bird547.desy.de: STARTER at 131.169.77.29 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7881.out: (errno 27) File too large
20343691.7883 anstein         5/11 19:53 Error from slot2_5@bird567.desy.de: STARTER at 131.169.77.49 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7883.out: (errno 27) File too large
20343691.7892 anstein         5/11 19:53 Error from slot2_11@bird536.desy.de: STARTER at 131.169.77.18 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7892.out: (errno 27) File too large
20343691.7893 anstein         5/11 19:53 Error from slot2_11@bird761.desy.de: STARTER at 131.169.77.207 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7893.out: (errno 27) File too large
20343691.7894 anstein         5/11 19:57 Error from slot2_15@bird547.desy.de: STARTER at 131.169.77.29 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7894.out: (errno 27) File too large
20343691.7898 anstein         5/11 19:55 Error from slot2_7@bird538.desy.de: STARTER at 131.169.77.20 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7898.out: (errno 27) File too large
20343691.7900 anstein         5/11 19:52 Error from slot2_19@bird773.desy.de: STARTER at 131.169.77.219 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7900.out: (errno 27) File too large
20343691.7902 anstein         5/11 19:54 Error from slot2_6@bird538.desy.de: STARTER at 131.169.77.20 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7902.out: (errno 27) File too large
20343691.7903 anstein         5/11 19:52 Error from slot2_7@bird549.desy.de: STARTER at 131.169.77.31 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7903.out: (errno 27) File too large
20343691.7910 anstein         5/11 19:55 Error from slot2_11@bird538.desy.de: STARTER at 131.169.77.20 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7910.out: (errno 27) File too large
20343691.7911 anstein         5/11 19:52 Error from slot2_9@bird544.desy.de: STARTER at 131.169.77.26 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7911.out: (errno 27) File too large
20343691.7916 anstein         5/11 19:54 Error from slot2_14@bird553.desy.de: STARTER at 131.169.77.35 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7916.out: (errno 27) File too large
20343691.7917 anstein         5/11 19:58 Error from slot2_12@bird547.desy.de: STARTER at 131.169.77.29 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7917.out: (errno 27) File too large
20343691.7918 anstein         5/11 20:04 Error from slot2_10@bird576.desy.de: STARTER at 131.169.77.58 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7918.out: (errno 27) File too large
20343691.7922 anstein         5/11 19:57 Error from slot2_11@bird582.desy.de: STARTER at 131.169.77.64 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7922.out: (errno 27) File too large
20343691.7923 anstein         5/11 19:59 Error from slot2_14@bird575.desy.de: STARTER at 131.169.77.57 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7923.out: (errno 27) File too large
20343691.7924 anstein         5/11 19:56 Error from slot2_7@bird578.desy.de: STARTER at 131.169.77.60 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7924.out: (errno 27) File too large
20343691.7925 anstein         5/11 19:52 Error from slot2_3@bird568.desy.de: STARTER at 131.169.77.50 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7925.out: (errno 27) File too large
20343691.7926 anstein         5/11 19:52 Error from slot2_11@bird642.desy.de: STARTER at 131.169.77.162 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7926.out: (errno 27) File too large
20343691.7928 anstein         5/11 19:52 Error from slot2_4@bird684.desy.de: STARTER at 131.169.163.123 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7928.out: (errno 27) File too large
20343691.7929 anstein         5/11 19:56 Error from slot2_2@bird658.desy.de: STARTER at 131.169.77.178 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7929.out: (errno 27) File too large
20343691.7933 anstein         5/11 19:53 Error from slot2_7@bird777.desy.de: STARTER at 131.169.77.223 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7933.out: (errno 27) File too large
20343691.7935 anstein         5/11 19:53 Error from slot2_15@bird553.desy.de: STARTER at 131.169.77.35 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7935.out: (errno 27) File too large
20343691.7937 anstein         5/11 19:52 Error from slot2_11@bird581.desy.de: STARTER at 131.169.77.63 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7937.out: (errno 27) File too large
20343691.7938 anstein         5/11 19:52 Error from slot2_6@bird698.desy.de: STARTER at 131.169.163.137 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7938.out: (errno 27) File too large
20343691.7940 anstein         5/11 20:06 Error from slot2_27@batch1051.desy.de: STARTER at 131.169.160.151 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7940.out: (errno 27) File too large
20343691.7941 anstein         5/11 19:55 Error from slot2_4@bird767.desy.de: STARTER at 131.169.77.213 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7941.out: (errno 27) File too large
20343691.7942 anstein         5/11 19:52 Error from slot2_6@bird691.desy.de: STARTER at 131.169.163.130 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7942.out: (errno 27) File too large
20343691.7943 anstein         5/11 19:53 Error from slot2_5@bird646.desy.de: STARTER at 131.169.77.166 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7943.out: (errno 27) File too large
20343691.7946 anstein         5/11 19:55 Error from slot2_1@batch1066.desy.de: STARTER at 131.169.160.166 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7946.out: (errno 27) File too large
20343691.7947 anstein         5/11 19:52 Error from slot2_10@bird540.desy.de: STARTER at 131.169.77.22 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7947.out: (errno 27) File too large
20343691.7949 anstein         5/11 19:56 Error from slot2_4@bird650.desy.de: STARTER at 131.169.77.170 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7949.out: (errno 27) File too large
20343691.7953 anstein         5/11 19:54 Error from slot2_5@batch1060.desy.de: STARTER at 131.169.160.160 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7953.out: (errno 27) File too large
20343691.7960 anstein         5/11 20:07 Error from slot2_5@bird661.desy.de: STARTER at 131.169.163.100 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7960.out: (errno 27) File too large
20343691.7961 anstein         5/11 19:52 Error from slot2_16@batch1181.desy.de: STARTER at 131.169.160.179 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7961.out: (errno 27) File too large
20343691.7967 anstein         5/11 19:52 Error from slot2_11@bird544.desy.de: STARTER at 131.169.77.26 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7967.out: (errno 27) File too large
20343691.7968 anstein         5/11 19:52 Error from slot2_8@bird684.desy.de: STARTER at 131.169.163.123 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7968.out: (errno 27) File too large
20343691.7973 anstein         5/11 19:52 Error from slot2_12@bird540.desy.de: STARTER at 131.169.77.22 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7973.out: (errno 27) File too large
20343691.7976 anstein         5/11 19:57 Error from slot2_14@bird578.desy.de: STARTER at 131.169.77.60 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7976.out: (errno 27) File too large
20343691.7977 anstein         5/11 19:53 Error from slot2_10@bird646.desy.de: STARTER at 131.169.77.166 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7977.out: (errno 27) File too large
20343691.7978 anstein         5/11 19:54 Error from slot2_12@bird650.desy.de: STARTER at 131.169.77.170 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7978.out: (errno 27) File too large
20343691.7983 anstein         5/11 19:52 Error from slot2_19@batch1181.desy.de: STARTER at 131.169.160.179 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7983.out: (errno 27) File too large
20343691.7993 anstein         5/11 19:57 Error from slot2_12@bird582.desy.de: STARTER at 131.169.77.64 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7993.out: (errno 27) File too large
20343691.7996 anstein         5/11 19:52 Error from slot2_10@bird839.desy.de: STARTER at 131.169.164.39 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7996.out: (errno 27) File too large
20343691.7999 anstein         5/11 19:53 Error from slot2_5@bird655.desy.de: STARTER at 131.169.77.175 failed to send file(s) to <131.169.223.42:9618>; SHADOW at 131.169.223.42 failed to write to file /afs/desy.de/user/a/anstein/private/aisafety/SF/VHcc-cTagSF/Analyzer/condorDESY/condor/log-20343691.7999.out: (errno 27) File too large
